,NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006
112,210053964344,2021,2,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,437.6,503.5,490.3,477.9,0,1.0,680.0,C,E,C,B,4.0,E
113,210052733114,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,404.3,509.0,489.0,447.6,0,1.0,600.0,C,E,C,D,4.0,C
114,210054372669,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,340.9,513.6,437.0,436.3,0,1.0,520.0,E,G,B,D,4.0,J
115,210053540329,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,375.6,632.7,562.2,466.7,0,1.0,700.0,B,C,C,B,3.0,D
116,210051630551,2021,3,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,442.1,563.4,532.1,538.9,0,1.0,680.0,E,F,D,E,3.0,H
117,210054381458,2021,2,F,1,2,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,433.0,390.0,553.8,583.5,0,1.0,720.0,B,C,D,B,5.0,H
118,210051547396,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,382.4,420.9,455.6,569.7,1,1.0,580.0,B,E,F,F,2.0,F
119,210051912491,2021,2,F,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,543.3,676.7,574.3,597.2,0,1.0,880.0,C,E,C,D,5.0,J
120,210052265170,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,469.1,506.1,500.7,579.2,0,1.0,640.0,D,E,B,B,3.0,C
121,210051788324,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,599.0,595.4,571.3,657.3,0,1.0,720.0,E,C,B,F,4.0,C
122,210051418976,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,507.2,674.4,590.9,554.0,0,1.0,640.0,C,E,C,B,4.0,C
123,210051771005,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,507.9,518.3,515.5,490.5,1,1.0,660.0,E,F,C,D,4.0,C
124,210054393200,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,0,1,1,0,,367.3,405.2,,1,4.0,0.0,E,F,F,D,4.0,O
125,210053516396,2021,2,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,498.7,541.7,547.5,663.2,0,1.0,880.0,E,G,D,D,4.0,F
126,210053967753,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,512.9,532.6,480.5,424.8,0,1.0,480.0,E,E,C,C,3.0,B
127,210053507196,2021,2,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,461.2,559.0,632.8,579.1,0,1.0,540.0,E,E,B,B,5.0,G
128,210051933160,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,554.6,536.6,507.1,438.4,1,1.0,560.0,E,E,B,B,4.0,E
129,210052612533,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3522505,Itapevi,35,SP,1,1,1,1,493.3,515.2,482.9,621.5,1,1.0,760.0,G,E,E,F,6.0,Q
130,210052069705,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,397.8,378.7,525.2,434.5,1,1.0,560.0,E,G,C,F,4.0,J
131,210053948354,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,512.7,607.6,544.8,599.7,1,1.0,760.0,D,E,B,B,3.0,C
132,210052080843,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,455.6,536.3,542.2,541.9,1,1.0,580.0,E,B,D,B,6.0,F
133,210052738838,2021,3,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,620.7,666.1,553.2,734.0,0,1.0,880.0,F,F,E,E,4.0,J
134,210053138714,2021,2,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,492.2,637.3,557.1,529.1,0,1.0,720.0,E,F,B,B,3.0,F
135,210051154856,2021,3,F,1,2,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,544.3,616.4,616.7,522.2,0,1.0,720.0,E,F,D,D,3.0,E
136,210051956246,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,709.0,736.3,711.1,840.6,0,1.0,920.0,F,E,D,F,2.0,C
137,210052273919,2021,3,F,0,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,473.5,510.8,529.8,477.3,1,1.0,500.0,E,E,C,D,2.0,C
138,210053054107,2021,2,M,1,1,2,0,3,,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,473.4,519.1,495.7,668.8,0,1.0,560.0,G,G,E,F,3.0,K
139,210053928176,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3556453,Vargem Grande Paulista,35,SP,1,1,1,1,473.3,399.7,531.4,369.5,0,1.0,420.0,G,G,E,B,3.0,F
140,210051930876,2021,3,F,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,479.1,496.9,519.3,455.2,0,1.0,560.0,H,E,C,B,3.0,C
141,210051399485,2021,2,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,481.0,458.6,500.3,595.8,0,1.0,440.0,D,C,C,B,3.0,C
142,210053939183,2021,3,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,550.1,609.1,579.9,514.8,0,1.0,540.0,G,F,E,D,3.0,M
143,210052254180,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3505708,Barueri,35,SP,1,1,1,1,596.0,633.6,611.1,676.0,1,1.0,820.0,F,E,D,C,3.0,F
144,210054400102,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,358.4,426.7,401.2,487.7,1,1.0,580.0,B,D,B,C,3.0,E
145,210053077928,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,470.7,396.3,528.1,422.1,1,1.0,620.0,E,G,D,E,4.0,J
146,210051197818,2021,2,M,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,606.6,670.9,633.1,638.8,0,1.0,840.0,F,G,C,D,3.0,I
147,210052807459,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,532.0,552.0,501.3,528.4,0,1.0,820.0,G,G,D,D,3.0,I
148,210051755797,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,428.8,504.7,530.4,396.3,0,1.0,440.0,D,C,C,B,3.0,B
149,210051793150,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,482.3,477.6,509.9,512.5,0,1.0,680.0,D,E,E,C,5.0,P
150,210052490002,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,1,,,H,E,F,D,5.0,D
151,210054377868,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,451.2,558.1,480.5,414.8,0,6.0,0.0,G,F,D,D,4.0,Q
152,210052122515,2021,2,F,0,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,497.8,596.2,513.8,509.9,0,1.0,740.0,F,F,E,C,4.0,Q
153,210053130873,2021,2,M,0,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,0,1,1,0,,515.2,529.0,,1,1.0,580.0,G,G,E,E,4.0,Q
154,210053939361,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,553.3,635.7,610.8,700.1,0,1.0,860.0,F,F,D,D,4.0,J
155,210051988683,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,398.2,536.9,480.3,642.5,0,1.0,620.0,D,E,C,A,3.0,C
156,210054397781,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,520.6,573.6,533.2,579.4,0,1.0,640.0,E,F,C,B,3.0,G
157,210053969524,2021,3,F,0,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,412.3,399.5,522.3,454.3,1,1.0,800.0,E,H,D,B,5.0,F
158,210051171331,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,516.8,390.9,420.8,540.0,1,1.0,520.0,C,E,D,B,3.0,H
159,210052789227,2021,2,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,596.8,587.5,527.0,691.0,0,1.0,840.0,D,F,C,D,3.0,E
160,210051352390,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,566.4,577.6,544.8,570.3,1,1.0,840.0,E,E,D,D,5.0,H
161,210051856706,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,1,,,H,D,F,B,6.0,C
162,210051517288,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,588.8,616.8,561.3,697.2,0,1.0,880.0,G,F,E,D,3.0,G
163,210052510629,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3505708,Barueri,35,SP,1,1,1,1,586.3,611.3,577.5,694.8,0,1.0,760.0,G,F,E,E,4.0,M
164,210052769052,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,459.1,606.2,625.3,465.4,0,1.0,800.0,G,F,E,E,3.0,J
165,210053963088,2021,3,M,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,539.6,436.4,484.0,627.0,0,1.0,620.0,C,C,C,B,3.0,C
166,210053960187,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,554.2,610.7,564.0,458.9,0,1.0,640.0,D,E,B,D,3.0,F
167,210051737291,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,541.5,548.6,540.9,549.7,0,1.0,560.0,E,E,D,C,4.0,E
168,210051091030,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,594.1,666.4,642.1,678.3,0,1.0,740.0,F,F,E,D,3.0,P
169,210052035290,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,0,0,0,0,,,,,1,,,E,B,F,B,3.0,D
170,210053533596,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,618.4,698.8,620.7,742.1,0,1.0,900.0,G,F,E,B,3.0,J
171,210053540524,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,1,,,B,B,F,B,4.0,B
172,210051340696,2021,3,F,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,441.3,437.1,485.1,383.9,0,1.0,640.0,C,D,C,B,4.0,F
173,210053038146,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,554.4,527.1,508.3,589.7,0,1.0,600.0,F,F,B,B,4.0,H
174,210052292075,2021,4,F,1,1,2,0,2,,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,B,C,C,B,4.0,C
175,210053485189,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,0,0,0,0,,,,,1,,,D,D,F,F,5.0,H
176,210053915489,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,0,0,0,0,,,,,1,,,D,D,F,F,5.0,H
177,210051536218,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,481.7,519.3,545.5,474.4,0,1.0,560.0,C,H,B,B,3.0,B
178,210054384552,2021,3,M,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,0,,,E,E,C,B,3.0,A
179,210051367801,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,451.4,490.6,479.9,482.1,1,1.0,560.0,D,E,D,E,3.0,D
180,210052846588,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,479.6,554.0,601.1,475.8,0,1.0,440.0,H,E,C,D,4.0,C
181,210054402998,2021,3,F,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,520.8,525.5,480.0,532.8,0,1.0,700.0,E,F,C,D,5.0,P
182,210053533114,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,427.1,357.7,420.0,432.0,0,1.0,380.0,G,E,E,B,3.0,D
183,210053536442,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,521.7,548.3,480.7,518.9,0,6.0,0.0,B,B,B,F,4.0,B
184,210053144982,2021,3,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,589.0,573.7,446.7,645.3,0,1.0,700.0,E,G,D,B,3.0,O
185,210051078383,2021,2,F,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3522505,Itapevi,35,SP,1,1,1,1,593.6,384.9,437.7,527.2,0,1.0,640.0,F,F,D,D,4.0,H
186,210052929185,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,568.3,648.8,635.9,609.8,0,1.0,700.0,B,F,B,D,3.0,G
187,210053917572,2021,2,F,1,2,2,0,2,2.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,497.0,416.8,464.3,573.9,1,1.0,560.0,B,E,F,B,3.0,B
188,210053531845,2021,3,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,608.1,529.9,492.0,595.8,0,1.0,620.0,C,E,E,B,3.0,D
189,210051150035,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,0,0,0,0,,,,,1,,,D,D,F,B,2.0,D
190,210052884232,2021,3,F,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,492.9,410.2,503.1,564.8,0,1.0,540.0,G,E,D,C,4.0,L
191,210053959807,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,508.2,554.6,526.0,628.9,0,1.0,640.0,E,F,E,D,6.0,K
192,210054370021,2021,4,F,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,362.7,381.1,500.4,429.8,1,1.0,540.0,E,F,F,E,2.0,F
193,210052813092,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,489.5,548.8,525.8,622.3,0,1.0,700.0,E,C,F,C,4.0,G
194,210052828078,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,510.4,625.1,574.2,567.4,1,1.0,520.0,E,E,D,D,6.0,G
195,210051657205,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,532.3,513.5,517.6,579.6,0,1.0,620.0,F,F,D,D,6.0,J
196,210051470407,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,430.0,410.6,490.3,499.0,1,1.0,380.0,E,G,B,D,4.0,G
197,210052486587,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,564.3,551.9,545.4,423.8,0,1.0,680.0,F,E,E,D,4.0,O
198,210052184940,2021,2,M,1,4,2,0,3,,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,500.5,560.5,496.6,667.5,0,1.0,560.0,G,E,A,B,3.0,E
199,210053948332,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,533.2,516.7,493.0,526.1,1,1.0,740.0,F,F,F,F,3.0,H
200,210051756191,2021,3,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,567.3,617.0,557.7,607.8,0,1.0,920.0,G,E,D,D,4.0,J
201,210053535791,2021,2,M,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,1,1,0,,579.1,425.5,,0,1.0,460.0,E,F,D,D,3.0,G
202,210051473965,2021,11,F,1,3,2,0,2,,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,0,0,0,,,,,1,,,H,E,F,B,7.0,B
203,210051841042,2021,2,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,655.9,603.3,576.6,810.8,0,1.0,920.0,G,E,D,B,3.0,N
204,210053939778,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,0,1,1,0,,524.7,524.2,,0,1.0,600.0,E,E,B,B,4.0,F
205,210051445095,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,535.9,544.3,570.4,639.5,0,1.0,740.0,E,F,D,D,4.0,J
206,210051687761,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,514.2,419.8,539.3,631.4,0,1.0,860.0,F,D,D,B,3.0,E
207,210053518102,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,416.9,433.8,406.2,465.7,0,1.0,560.0,F,F,D,B,3.0,C
208,210052947854,2021,3,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,443.6,438.9,442.0,398.5,0,1.0,520.0,E,E,C,B,3.0,D
209,210054395449,2021,2,F,1,3,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,453.8,460.8,470.6,418.0,1,1.0,480.0,E,E,C,B,3.0,G
210,210054378516,2021,2,F,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,446.5,463.2,489.2,487.8,1,1.0,580.0,E,E,D,B,4.0,D
211,210053960710,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,500.8,604.0,514.1,550.6,1,1.0,580.0,G,C,E,B,6.0,H
212,210051977961,2021,3,M,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,598.2,580.7,558.6,600.1,0,1.0,720.0,E,G,C,D,5.0,K
213,210051158122,2021,2,F,1,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,487.0,409.2,506.5,431.5,0,1.0,540.0,C,G,C,D,4.0,F
214,210052372413,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,411.4,421.1,478.1,475.0,0,1.0,460.0,D,D,B,B,5.0,C
215,210053644405,2021,3,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,430.1,535.7,432.8,395.0,0,1.0,380.0,D,D,C,B,5.0,B
216,210051998774,2021,2,F,1,3,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,561.4,584.9,578.8,525.8,1,1.0,720.0,E,E,C,D,4.0,D
217,210051226108,2021,3,F,1,3,2,0,2,,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,421.2,491.9,503.8,500.2,1,1.0,560.0,E,D,B,D,7.0,C
218,210053518060,2021,3,F,1,2,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,556.1,523.0,546.6,604.6,0,1.0,540.0,C,E,D,D,4.0,F
219,210051142890,2021,3,F,0,1,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3505708,Barueri,35,SP,1,1,1,1,563.8,516.3,556.4,565.1,0,1.0,560.0,G,G,E,E,6.0,M
220,210051939026,2021,2,M,3,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,440.7,474.0,544.7,504.9,0,1.0,520.0,F,E,B,D,3.0,F
221,210054381199,2021,2,M,1,0,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,2.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,611.5,669.2,599.4,750.6,0,1.0,820.0,C,D,C,C,4.0,E
222,210053052251,2021,1,F,1,2,2,0,3,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,590.3,545.8,539.7,597.7,0,1.0,680.0,D,F,C,D,3.0,H
223,210052238571,2021,3,M,1,1,2,0,2,1.0,0,3513009.0,Cotia,35.0,SP,4.0,1.0,1.0,3513009,Cotia,35,SP,1,1,1,1,557.4,542.3,516.2,656.4,0,1.0,820.0,E,F,D,D,4.0,N
